anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
16,8,425.72984836151437,773.1443827370621,65.38653806012192,192.06781531287075,12.43453839544031
16,9,425.72984836151437,773.1443827370621,64.0278007881856,268.98009371931175,13.052145903428002
16,10,425.72984836151437,773.1443827370621,109.32708288954835,295.8618850172809,11.967089752947086
16,11,425.72984836151437,773.1443827370621,35.17323747843358,239.7168036729473,16.144776648898535
17,0,415.6756970314735,657.0822266153357,129.55983697944757,256.9201398131574,21.285966569438166
17,1,415.6756970314735,657.0822266153357,95.6812760296614,257.231245458829,23.205369228907166
17,2,415.6756970314735,657.0822266153357,111.20769483631369,226.5660580379681,26.70199558789221
17,3,415.6756970314735,657.0822266153357,71.00639794128361,182.82509651610027,29.363311716737048
17,4,415.6756970314735,657.0822266153357,53.76050704862882,109.97371839708616,27.486028010375016
17,5,415.6756970314735,657.0822266153357,14.480148765545607,88.09033455285697,22.639351735252937
17,6,415.6756970314735,657.0822266153357,69.71531009004153,102.63032169159516,19.951248453319185
17,7,415.6756970314735,657.0822266153357,107.29522464817987,171.44503827613866,15.989990440861625
17,8,415.6756970314735,657.0822266153357,95.32172034485507,196.30102970452182,11.139737879185093
17,9,415.6756970314735,657.0822266153357,98.80668522840868,292.8683836818511,11.676966456342022
17,10,415.6756970314735,657.0822266153357,59.16993418847497,251.05627538613666,13.331190200375918
17,11,415.6756970314735,657.0822266153357,69.22081244665422,298.94223021398227,16.582522060765193
18,0,316.0643851785883,442.7391094479126,119.69451176179622,291.771428011171,20.411224243069437
18,1,316.0643851785883,442.7391094479126,48.45772440018697,250.67552363184373,25.495487942216865
18,2,316.0643851785883,442.7391094479126,52.97845344958661,322.6636175169187,25.385078769312535
18,3,316.0643851785883,442.7391094479126,136.55316206180854,101.99672037993682,28.295474119695697
18,4,316.0643851785883,442.7391094479126,107.93802221414612,105.04333427957324,26.40040511978413
18,5,316.0643851785883,442.7391094479126,116.92016506570582,103.66493291036717,24.071320320687015
18,6,316.0643851785883,442.7391094479126,78.83620516895826,114.709013262397,19.291815148994917
18,7,316.0643851785883,442.7391094479126,58.11298382182837,163.37537203917458,16.48974330461037
18,8,316.0643851785883,442.7391094479126,83.80913721148842,208.98607813258076,12.426855639913509
18,9,316.0643851785883,442.7391094479126,97.8404273930822,256.508478315188,12.754064189677383
